TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,tx_hour,tx_day,tx_day_elapsed,is_night,is_weekend,card_tx_count,card_mean_amt,amt_deviation,amt_ratio,P_emaildomain,R_emaildomain,dist1,C1,C2,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D10,D15,M1,M2,M3,M4,M5,M6,id_01,id_02,id_03,id_05,id_06,id_09,id_10,id_11,id_13,id_17,id_19,id_20,DeviceType,isFraud
335.0,4,15066,170.0,150.0,2,102.0,1,269.0,87.0,19,2,79,0,0,7945,209.86134461925738,0.5934641819092055,1.5887217289868567,322811,510396,19.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,1
55.332,0,3335,545.0,185.0,3,138.0,2,299.0,87.0,1,0,147,1,0,101,40.126801980198024,0.36971505898083357,1.3454000149742151,45250,27509,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,2,0,0,-20.0,595626.0,0.0,3.0,-45.0,0.0,0.0,100.0,64.0,225.0,266.0,595.0,1,0
100.0,1,10486,514.0,150.0,2,219.0,1,225.0,87.0,23,1,1,1,0,2505,240.938977245509,-0.5825393611649864,0.41332736518318175,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,21659.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,399.0,266.0,0,0
90.0,4,2884,490.0,150.0,3,226.0,2,204.0,87.0,21,2,93,0,0,3873,111.03222230828815,-0.18773368835273196,0.8033403082225727,100934,510396,8.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,97.0,8.0,0.0,554.0,519.0,1,1,1,1,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
317.54,4,1124,560.0,150.0,3,226.0,1,330.0,87.0,19,4,74,0,0,19,576.5531578947368,-0.4484663521516816,0.5498022054930465,322811,510396,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
107.95,4,17399,111.0,150.0,2,224.0,2,204.0,87.0,16,4,74,0,0,1916,122.02049060542798,-0.11437517877047998,0.8774960940957016,45250,510396,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
2507.95,4,11233,321.0,150.0,3,195.0,2,204.0,87.0,20,6,153,0,1,597,244.64767336683417,9.213611900379362,10.20954102933754,36998,510396,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,41.0,41.0,0.0,42.0,42.0,42.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
102.0,4,5089,470.0,150.0,2,224.0,1,264.0,87.0,17,2,100,0,0,59,93.65677966101696,0.08814181476341817,1.0775773311249384,322811,510396,8.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,7.0,7.0,7.0,0.0,7.0,1,1,1,2,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
44.774,0,9026,545.0,185.0,3,137.0,1,299.0,87.0,16,6,27,0,1,2076,48.59423554913295,-0.07702983031865152,0.9028065359661095,322811,510396,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,2,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,7861,494.0,150.0,3,226.0,1,343.0,87.0,2,2,86,1,0,2774,149.9109217736121,-0.6093722090675888,0.3840013653016663,322811,510396,8.0,6.0,6.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,4.0,0.0,17.0,6.0,169.0,97.0,168.0,168.0,288.0,288.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
13.232,0,5347,408.0,185.0,2,102.0,2,299.0,87.0,15,1,92,0,0,182,51.583983516483514,-0.729347245144737,0.2516355573527852,45250,27509,8.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,0,0,-5.0,110493.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,225.0,266.0,325.0,0,0
71.95,4,17598,268.0,150.0,3,166.0,2,337.0,87.0,4,0,28,1,0,582,103.67979381443298,-0.3031128803203485,0.687334177668964,100934,510396,2.0,129.0,120.0,0.0,84.0,101.0,0.0,0.0,72.0,0.0,99.0,0.0,449.0,104.0,193.0,193.0,4.0,0.0,458.0,508.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
97.95,4,16132,111.0,150.0,3,226.0,2,299.0,87.0,23,3,164,1,0,3929,162.27369585136168,-0.3939623925088312,0.5999129222209195,45250,510396,25.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,4.0,251.0,251.0,14.0,580.0,580.0,580.0,1,1,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
107.95,4,2803,100.0,150.0,3,226.0,2,494.0,87.0,2,2,9,1,0,6141,142.68340872822014,-0.24173569541295498,0.7513045587900092,322811,510396,13.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,2.0,403.0,403.0,22.0,26.0,0.0,403.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
280.0,4,9500,321.0,150.0,3,226.0,2,204.0,87.0,17,4,81,0,0,14162,115.69811926281598,1.4079222679429784,2.399353149551722,322811,510396,12.0,7.0,4.0,0.0,9.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,22.0,7.0,12.0,12.0,13.0,360.0,13.0,360.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
117.0,4,12318,206.0,150.0,2,229.0,2,264.0,87.0,1,0,182,1,0,111,80.05441441441442,0.4558121337684392,1.4434747428043,100934,510396,63.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,17.0,17.0,0.0,16.0,16.0,16.0,1,0,0,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
26.0,4,15066,170.0,150.0,2,102.0,1,299.0,87.0,19,2,65,0,0,7945,209.86134461925738,-0.8719537710965817,0.12330377598106947,322811,510396,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,20.0,3.0,84.0,84.0,1.0,185.0,60.0,92.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
97.0,4,8187,361.0,150.0,3,166.0,2,191.0,87.0,22,6,104,0,1,222,108.32644144144145,-0.103602031604662,0.8872510503504876,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
100.0,2,8067,399.0,150.0,0,118.0,1,264.0,87.0,20,2,72,0,0,10,177.5,-0.4341736694677871,0.5602240896358543,100934,11842,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,72346.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,166.0,312.0,214.0,1,0
33.47,4,15497,490.0,150.0,3,226.0,2,299.0,87.0,7,5,96,0,1,3977,139.35081166708574,-0.7544011353367633,0.23847386133677195,322811,510396,8.0,11.0,8.0,0.0,5.0,7.0,0.0,0.0,6.0,0.0,8.0,0.0,60.0,10.0,28.0,28.0,7.0,26.0,27.0,27.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
59.0,4,3789,555.0,150.0,2,117.0,2,325.0,87.0,23,3,143,1,0,14,96.41428571428571,-0.3840739111306643,0.6056606540548468,322811,510396,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,46.0,46.0,36.0,46.0,46.0,46.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
29.0,4,12615,489.0,150.0,2,224.0,2,325.0,87.0,19,1,78,0,0,465,109.5467870967742,-0.7286216923361365,0.26233236407506805,322811,510396,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,41.0,41.0,3.0,26.0,41.0,41.0,1,0,0,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
21.95,4,4451,543.0,150.0,2,224.0,2,264.0,87.0,1,4,88,1,0,57,110.99228070175438,-0.79507516182193,0.1959956513293523,100934,510396,8.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,58.0,58.0,7.0,57.0,57.0,57.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
49.0,4,12598,111.0,150.0,3,166.0,2,299.0,87.0,20,4,46,0,0,898,122.62015590200444,-0.595535213208793,0.3963754910553829,322811,510396,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
35.95,4,4436,174.0,150.0,3,226.0,2,184.0,87.0,21,1,71,0,0,1947,116.76214997431946,-0.6862319513692835,0.30527635583962814,100934,510396,8.0,7.0,4.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,15.0,7.0,138.0,138.0,8.0,342.0,342.0,8.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
206.0,4,8431,269.0,150.0,2,224.0,2,315.0,87.0,9,3,94,0,0,702,117.4319943019943,0.7478385061401799,1.7393948418593095,100934,510396,4.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,0.0,97.0,8.0,118.0,204.0,285.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
83.95,4,11100,302.0,150.0,3,226.0,2,428.0,87.0,3,1,50,1,0,31,136.53870967741935,-0.3823557004479677,0.6103736191570702,322811,510396,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
88.499,0,9633,296.0,185.0,3,138.0,2,299.0,87.0,20,0,28,0,0,4158,43.96003968253968,0.990634364025197,1.9683923907738177,45250,27509,8.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,204.0,97.0,205.0,14.0,0.0,0.0,1,1,1,2,0,0,-20.0,278073.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,225.0,427.0,469.0,0,0
171.0,4,2772,512.0,150.0,3,226.0,2,269.0,87.0,22,1,127,0,0,1898,123.02779452054794,0.38678592701658016,1.3787232181385767,322811,510396,8.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,140.0,29.0,0.0,26.0,23.0,188.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
159.95,4,10605,555.0,150.0,2,224.0,2,264.0,87.0,6,0,91,1,0,48,120.04145833333332,0.32970968968965525,1.3214480575698064,28289,510396,197.0,6.0,6.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,55.0,6.0,72.0,72.0,8.0,72.0,32.0,72.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
29.0,4,7919,194.0,150.0,2,166.0,2,436.0,87.0,22,2,107,0,0,14932,101.2098506563086,-0.7064862162759814,0.28372999093321793,322811,510396,8.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,3.0,0.0,97.0,8.0,344.0,0.0,344.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
59.0,4,1744,530.0,150.0,3,226.0,2,476.0,87.0,17,2,163,0,0,207,115.75951690821256,-0.48612325925288447,0.5053121284013303,100934,510396,11.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,589.0,589.0,63.0,89.0,589.0,589.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
32.0,4,2803,100.0,150.0,3,226.0,2,272.0,87.0,12,5,110,0,1,6141,142.68340872822014,-0.7703283886978203,0.22271186550514402,100934,510396,8.0,9.0,8.0,0.0,2.0,8.0,0.0,0.0,4.0,0.0,5.0,0.0,20.0,9.0,0.0,97.0,8.0,136.0,136.0,136.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
12.709,0,4461,375.0,185.0,2,224.0,2,465.0,60.0,0,2,9,1,0,2686,39.98920364854803,-0.6655460760461587,0.3100572557830163,45250,27509,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,2,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
25.0,1,2884,490.0,150.0,3,226.0,2,269.0,87.0,22,3,52,0,0,3873,111.03222230828815,-0.7679239109579235,0.22315008561738134,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,80754.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,166.0,312.0,178.0,0,0
226.0,4,11207,361.0,150.0,3,226.0,2,325.0,87.0,13,5,89,0,1,3693,133.30687625236934,0.6901591812280382,1.6827135460684433,6267,510396,8.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,4.0,0.0,97.0,8.0,85.0,476.0,476.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
137.03,4,9500,321.0,150.0,3,226.0,2,204.0,87.0,23,5,138,1,1,14162,115.69811926281598,0.1827954115450864,1.1742262931538303,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,0,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
49.0,4,11839,490.0,150.0,3,226.0,2,123.0,87.0,21,2,9,0,0,1940,129.68568969072166,-0.6174026389704254,0.37494541380898316,322811,510396,8.0,3.0,5.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,46.0,3.0,224.0,224.0,5.0,26.0,110.0,224.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
113.0,4,13307,428.0,150.0,3,166.0,2,433.0,87.0,16,2,170,0,0,991,80.06126135216954,0.4063437713450888,1.3940074224736407,100934,510396,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
31.95,4,7919,194.0,150.0,2,202.0,2,205.0,87.0,13,6,69,0,1,14932,101.2098506563086,-0.6776240275431196,0.3125921796660798,322811,510396,2.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,5.0,5.0,5.0,26.0,36.0,36.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
67.95,4,7676,512.0,150.0,3,226.0,2,315.0,87.0,18,4,88,0,0,2038,139.91858341511283,-0.510710380923362,0.48219332293339456,322811,510396,3.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,2.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
390.0,4,15066,170.0,150.0,2,102.0,1,472.0,87.0,18,0,126,0,0,7945,209.86134461925738,0.8542990926383909,1.8495566397160421,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
39.0,4,11465,360.0,150.0,3,166.0,2,204.0,87.0,3,1,106,1,0,433,82.109168591224,-0.5187053284488777,0.46926230476234415,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
4.471,0,17288,352.0,117.0,2,195.0,1,299.0,87.0,14,1,1,0,0,9,34.02911111111111,-0.84381562002398,0.12763669582759735,45250,27509,8.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1,2,0,0,-15.0,108803.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
117.0,4,8394,490.0,150.0,3,226.0,2,325.0,87.0,20,2,23,0,0,609,157.04942036124794,-0.25339808440744926,0.7402747807146477,28289,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,469.0,469.0,26.0,469.0,469.0,469.0,1,0,0,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
59.0,4,7005,111.0,150.0,3,226.0,2,310.0,87.0,17,1,57,0,0,782,108.00462276214834,-0.4495646287321047,0.5412614484134304,189,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,4806,490.0,150.0,3,226.0,2,315.0,87.0,15,1,43,0,0,2067,119.86861103047896,-0.5122803224309841,0.4794462309605509,322811,510396,1.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,24.0,4.0,0.0,97.0,8.0,195.0,465.0,0.0,1,1,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
50.0,4,12037,595.0,150.0,2,224.0,2,231.0,87.0,2,1,8,1,0,690,119.74136231884057,-0.5776095364459713,0.4141082976019889,100934,510396,8.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,281.0,281.0,31.0,103.0,485.0,485.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
30.95,4,15399,390.0,150.0,2,224.0,2,143.0,87.0,20,6,97,0,1,228,90.29745614035087,-0.6500450138404348,0.3390017784550404,100934,510396,938.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,2.0,401.0,401.0,183.0,444.0,423.0,444.0,1,0,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
3.867,0,5365,177.0,185.0,2,224.0,1,299.0,87.0,20,0,91,0,0,476,40.60253991596639,-0.8830119504763189,0.09295105558004423,5096,2507,8.0,2.0,12.0,1.0,0.0,1.0,1.0,6.0,0.0,7.0,2.0,2.0,8.0,2.0,0.0,97.0,8.0,85.0,0.0,48.0,1,1,1,2,0,0,-5.0,85220.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,225.0,427.0,563.0,0,0
39.0,4,12695,490.0,150.0,3,226.0,2,325.0,87.0,23,2,79,1,0,7091,141.14464546608377,-0.718596505208885,0.27436840742133717,322811,510396,8.0,9.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,12.0,6.0,38.0,97.0,38.0,70.0,0.0,70.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,12544,321.0,150.0,3,226.0,2,476.0,87.0,22,6,125,0,1,6773,108.95817983168463,-0.46388708788890426,0.5270185454934351,100934,510396,39.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,32.0,1.0,567.0,567.0,18.0,548.0,567.0,71.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
29.0,4,12839,321.0,150.0,3,226.0,2,264.0,87.0,16,3,87,0,0,5129,120.72543614739715,-0.7535437050012042,0.23824108516550266,322811,510396,44.0,7.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,6.0,51.0,50.0,6.0,373.0,49.0,373.0,1,1,1,1,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
130.95,4,16659,170.0,150.0,3,226.0,1,299.0,87.0,17,5,33,0,1,2988,181.65500669344044,-0.27759987317808016,0.7169253247997757,322811,510396,7.0,228.0,178.0,0.0,154.0,148.0,0.0,0.0,147.0,0.0,152.0,0.0,518.0,176.0,133.0,133.0,133.0,133.0,176.0,133.0,1,1,0,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
39.0,4,7468,514.0,150.0,2,224.0,2,299.0,87.0,19,4,25,0,0,369,197.1580243902439,-0.7981409023273984,0.1968126202307865,322811,510396,2267.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,0,0,1,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
47.95,4,12577,268.0,150.0,3,166.0,2,181.0,87.0,12,5,82,0,1,2891,100.23127637495676,-0.51645379024274,0.4736678397928625,3041,510396,8.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,11.0,4.0,0.0,97.0,8.0,549.0,0.0,549.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
30.95,4,4921,475.0,150.0,3,226.0,2,184.0,87.0,15,4,25,0,0,197,139.98020304568527,-0.7733724359182086,0.2195343695878386,322811,510396,8.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,16.0,2.0,327.0,327.0,25.0,26.0,327.0,327.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.0,4,7919,194.0,150.0,2,166.0,2,299.0,87.0,16,4,130,0,0,14932,101.2098506563086,-0.43254001813356413,0.5576761890756353,322811,510396,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,145.0,145.0,9.0,26.0,146.0,555.0,1,1,1,1,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
92.0,4,14858,558.0,150.0,3,226.0,2,325.0,87.0,18,0,126,0,0,1383,124.0349276934201,-0.25620783155862076,0.7357944031893214,322811,510396,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,1.0,544.0,457.0,15.0,26.0,57.0,544.0,1,1,1,1,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,5879,116.0,150.0,3,226.0,2,264.0,87.0,18,4,172,0,0,112,193.0217857142857,-0.6961681401757165,0.29867779943710304,322811,510396,9.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,31.0,31.0,6.0,26.0,31.0,31.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
29.0,4,15986,360.0,150.0,2,166.0,2,327.0,87.0,1,6,41,1,1,1024,87.538134765625,-0.6611629544781474,0.32754247733779085,322811,510396,1733.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
